date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point,warehouse_zone,damaged_units,reserved_units,inventory_snapshot_quality
2024-06-15,SKU0023,264,19,20,141,D,2,16,Good
2024-06-22,SKU0023,236,15,20,141,C,1,12,Good
2024-06-29,SKU0023,209,22,20,141,C,2,4,Good
2024-07-06,SKU0023,172,19,20,141,B,1,5,Good
2024-07-13,SKU0023,143,15,20,141,B,1,8,Good
2024-07-20,SKU0023,117,168,20,141,D,0,6,Good
2024-07-27,SKU0023,94,77,20,141,B,0,5,Good
2024-08-03,SKU0023,76,24,20,141,B,2,3,Good
2024-08-10,SKU0023,41,146,20,141,A,0,3,Good
2024-08-17,SKU0023,40,134,20,141,B,0,1,Good
2024-08-24,SKU0023,23,153,20,141,C,0,2,Good
2024-08-31,SKU0023,8,87,20,141,D,0,0,Good
2024-09-07,SKU0023,0,18,20,141,C,0,0,Good
2024-09-14,SKU0023,0,92,20,141,C,0,0,Good
2024-09-21,SKU0023,0,184,20,141,B,0,0,Good
2024-09-28,SKU0023,0,13,20,141,A,0,1,Good
2024-10-05,SKU0023,0,83,20,141,C,0,0,Good
2024-10-12,SKU0023,0,123,20,141,C,0,0,Good
2024-10-19,SKU0023,0,108,20,141,B,0,0,Good
2024-10-26,SKU0023,0,209,20,141,C,0,0,Good
2024-11-02,SKU0023,0,187,20,141,A,0,0,Manual Check
2024-11-09,SKU0023,0,22,20,141,C,0,0,Good
2024-11-16,SKU0023,0,107,20,141,D,0,0,Manual Check
2024-11-23,SKU0023,0,23,20,141,C,0,0,Good
2024-11-30,SKU0023,0,22,20,141,D,0,0,Good
2024-12-07,SKU0023,0,15,20,141,D,0,0,Good
2024-12-14,SKU0023,0,115,20,141,B,0,0,Good
2024-12-21,SKU0023,7,200,20,141,C,0,1,Good
2024-12-28,SKU0023,14,14,20,141,B,0,0,Good
2025-01-04,SKU0023,2,14,20,141,D,0,0,Good
2025-01-11,SKU0023,0,15,20,141,B,0,0,Good
2025-01-18,SKU0023,0,204,20,141,A,0,1,Good
2025-01-25,SKU0023,0,13,20,141,C,0,0,Good
2025-02-01,SKU0023,0,159,20,141,A,0,0,Good
2025-02-08,SKU0023,0,16,20,141,B,0,0,Late Update
2025-02-15,SKU0023,0,178,20,141,A,0,0,Good
2025-02-22,SKU0023,0,189,20,141,D,0,0,Good
2025-03-01,SKU0023,4,26,20,141,A,0,0,Good
2025-03-08,SKU0023,0,145,20,141,D,0,0,Manual Check
2025-03-15,SKU0023,0,14,20,141,A,0,0,Late Update
2025-03-22,SKU0023,0,15,20,141,A,0,0,Manual Check
2025-03-29,SKU0023,0,126,20,141,D,0,0,Manual Check
2025-04-05,SKU0023,0,123,20,141,A,0,0,Good
2025-04-12,SKU0023,0,191,20,141,A,0,1,Good
2025-04-19,SKU0023,0,11,20,141,B,0,0,Good
2025-04-26,SKU0023,3,188,20,141,B,0,0,Good
2025-05-03,SKU0023,0,91,20,141,C,0,0,Late Update
2025-05-10,SKU0023,0,174,20,141,B,0,0,Good
2025-05-17,SKU0023,0,214,20,141,C,0,0,Good
2025-05-24,SKU0023,0,22,20,141,B,0,0,Good
2025-05-31,SKU0023,0,9,20,141,B,0,0,Good
2025-06-07,SKU0023,0,213,20,141,C,0,0,Good
2025-06-14,SKU0023,0,19,20,141,D,0,0,Good
2025-06-21,SKU0023,0,167,20,141,B,0,0,Good
2025-06-28,SKU0023,0,18,20,141,A,0,0,Good
2025-07-05,SKU0023,0,101,20,141,B,0,0,Good
2025-07-12,SKU0023,0,15,20,141,B,0,0,Good
2025-07-19,SKU0023,0,158,20,141,A,0,0,Good
2025-07-26,SKU0023,0,99,20,141,C,0,1,Good
2025-08-02,SKU0023,0,10,20,141,A,0,0,Good
2025-08-09,SKU0023,0,18,20,141,C,0,0,Good
2025-08-16,SKU0023,0,148,20,141,A,0,0,Good
2025-08-23,SKU0023,0,91,20,141,C,0,0,Good
2025-08-30,SKU0023,0,215,20,141,B,0,0,Manual Check
2025-09-06,SKU0023,0,139,20,141,D,0,0,Good
2025-09-13,SKU0023,0,129,20,141,C,0,0,Good
2025-09-20,SKU0023,0,100,20,141,D,0,0,Good
2025-09-27,SKU0023,0,19,20,141,B,0,0,Good
2025-10-04,SKU0023,0,89,20,141,C,0,0,Good
2025-10-11,SKU0023,0,23,20,141,C,0,0,Good
2025-10-18,SKU0023,0,78,20,141,B,0,0,Good
2025-10-25,SKU0023,0,101,20,141,B,0,0,Good
2025-11-01,SKU0023,0,12,20,141,A,0,0,Good
2025-11-08,SKU0023,0,18,20,141,D,0,0,Good
2025-11-15,SKU0023,0,162,20,141,D,0,0,Good
2025-11-22,SKU0023,0,186,20,141,A,0,0,Good
2025-11-29,SKU0023,0,93,20,141,C,0,0,Manual Check
2025-12-06,SKU0023,0,11,20,141,B,0,0,Good
2025-12-13,SKU0023,0,17,20,141,B,0,0,Good
2025-12-20,SKU0023,0,98,20,141,B,0,0,Good
2025-12-27,SKU0023,0,170,20,141,D,0,0,Manual Check
2024-06-01,SKU0024,265,18,17,132,A,3,11,Good
2024-06-08,SKU0024,287,21,17,132,D,2,15,Good
2024-06-15,SKU0024,303,22,17,132,C,3,16,Good
2024-06-22,SKU0024,319,18,17,132,D,0,18,Good
2024-06-29,SKU0024,342,22,17,132,B,3,17,Good
2024-07-06,SKU0024,355,17,17,132,A,0,20,Good
2024-07-13,SKU0024,380,10,17,132,C,8,14,Manual Check
2024-07-20,SKU0024,399,20,17,132,D,1,19,Good
2024-07-27,SKU0024,422,13,17,132,D,4,20,Good
2024-08-03,SKU0024,442,20,17,132,C,2,16,Good
2024-08-10,SKU0024,464,21,17,132,C,5,20,Good
2024-08-17,SKU0024,486,22,17,132,A,1,23,Good
2024-08-24,SKU0024,510,17,17,132,D,3,24,Good
2024-08-31,SKU0024,526,14,17,132,A,7,30,Good
2024-09-07,SKU0024,540,18,17,132,D,7,28,Good
2024-09-14,SKU0024,559,20,17,132,B,3,19,Manual Check
2024-09-21,SKU0024,580,23,17,132,A,2,30,Good
2024-09-28,SKU0024,595,15,17,132,B,2,30,Good
2024-10-05,SKU0024,606,21,17,132,D,7,23,Good
2024-10-12,SKU0024,622,22,17,132,B,2,28,Good
2024-10-19,SKU0024,635,18,17,132,B,7,34,Good
2024-10-26,SKU0024,654,19,17,132,D,4,42,Good
2024-11-02,SKU0024,673,15,17,132,D,2,33,Good
2024-11-09,SKU0024,692,12,17,132,A,3,29,Good
2024-11-16,SKU0024,716,16,17,132,C,5,30,Good
2024-11-23,SKU0024,735,17,17,132,B,9,27,Good
2024-11-30,SKU0024,752,21,17,132,A,8,42,Good
2024-12-07,SKU0024,773,22,17,132,A,6,33,Late Update
2024-12-14,SKU0024,790,15,17,132,B,2,34,Manual Check
2024-12-21,SKU0024,805,15,17,132,D,4,39,Good
2024-12-28,SKU0024,799,16,17,132,A,6,34,Good
2025-01-04,SKU0024,781,22,17,132,A,8,38,Good
2025-01-11,SKU0024,771,13,17,132,C,10,39,Good
2025-01-18,SKU0024,765,17,17,132,A,6,26,Good
2025-01-25,SKU0024,761,11,17,132,B,3,33,Good
2025-02-01,SKU0024,759,19,17,132,A,11,35,Good
2025-02-08,SKU0024,735,23,17,132,C,9,33,Good
2025-02-15,SKU0024,720,11,17,132,A,6,36,Good
2025-02-22,SKU0024,729,16,17,132,C,2,41,Good
2025-03-01,SKU0024,711,16,17,132,A,4,32,Good
2025-03-08,SKU0024,693,19,17,132,A,4,33,Good
2025-03-15,SKU0024,682,15,17,132,D,8,30,Good
2025-03-22,SKU0024,673,14,17,132,B,4,33,Good
2025-03-29,SKU0024,674,14,17,132,D,2,33,Good
2025-04-05,SKU0024,648,19,17,132,A,1,33,Good
2025-04-12,SKU0024,625,15,17,132,B,8,30,Good
2025-04-19,SKU0024,608,20,17,132,C,7,38,Manual Check
2025-04-26,SKU0024,600,25,17,132,C,6,20,Good
2025-05-03,SKU0024,588,27,17,132,D,2,25,Good
2025-05-10,SKU0024,591,23,17,132,D,7,29,Good
2025-05-17,SKU0024,578,20,17,132,B,9,29,Good
2025-05-24,SKU0024,578,16,17,132,D,6,38,Good
2025-05-31,SKU0024,564,15,17,132,D,6,24,Good
2025-06-07,SKU0024,540,15,17,132,B,6,36,Good
2025-06-14,SKU0024,500,10,17,132,D,4,20,Good
2025-06-21,SKU0024,467,21,17,132,C,5,19,Good
2025-06-28,SKU0024,432,19,17,132,C,2,24,Good
2025-07-05,SKU0024,401,19,17,132,A,3,16,Good
2025-07-12,SKU0024,353,14,17,132,C,1,19,Good
2025-07-19,SKU0024,326,16,17,132,A,3,13,Good
2025-07-26,SKU0024,302,15,17,132,D,3,13,Good
2025-08-02,SKU0024,272,16,17,132,B,4,14,Good
2025-08-09,SKU0024,234,11,17,132,C,1,13,Late Update
2025-08-16,SKU0024,227,13,17,132,C,1,9,Good
2025-08-23,SKU0024,220,19,17,132,C,3,7,Good
2025-08-30,SKU0024,209,23,17,132,D,2,13,Good
2025-09-06,SKU0024,189,24,17,132,A,1,8,Good
2025-09-13,SKU0024,164,19,17,132,A,0,6,Good
2025-09-20,SKU0024,142,20,17,132,D,1,7,Manual Check
2025-09-27,SKU0024,109,89,17,132,B,2,4,Good
2025-10-04,SKU0024,73,15,17,132,D,0,2,Good
2025-10-11,SKU0024,37,202,17,132,D,1,1,Good
2025-10-18,SKU0024,0,20,17,132,B,0,0,Good
2025-10-25,SKU0024,0,24,17,132,B,0,0,Good
2025-11-01,SKU0024,0,125,17,132,A,0,0,Good
2025-11-08,SKU0024,0,25,17,132,D,0,0,Good
2025-11-15,SKU0024,0,242,17,132,B,0,0,Good
2025-11-22,SKU0024,0,220,17,132,A,0,0,Good
2025-11-29,SKU0024,0,20,17,132,A,0,0,Good
2025-12-06,SKU0024,0,228,17,132,C,0,0,Good
2025-12-13,SKU0024,0,21,17,132,C,0,0,Manual Check
2025-12-20,SKU0024,0,150,17,132,B,0,0,Good
2025-12-27,SKU0024,0,107,17,132,D,0,0,Good
2024-06-01,SKU0025,141,303,18,220,C,3,3,Good
2024-06-08,SKU0025,119,182,18,220,B,0,3,Late Update
2024-06-15,SKU0025,98,20,18,220,A,1,6,Good
2024-06-22,SKU0025,76,24,18,220,C,0,3,Good
2024-06-29,SKU0025,46,182,18,220,A,1,2,Good
2024-07-06,SKU0025,20,324,18,220,B,0,1,Manual Check
2024-07-13,SKU0025,12,219,18,220,B,0,0,Manual Check
2024-07-20,SKU0025,19,25,18,220,D,0,0,Manual Check
2024-07-27,SKU0025,12,191,18,220,A,0,4,Good
2024-08-03,SKU0025,0,139,18,220,B,0,0,Good
2024-08-10,SKU0025,0,28,18,220,D,0,0,Good
2024-08-17,SKU0025,0,288,18,220,C,0,0,Good
2024-08-24,SKU0025,6,142,18,220,D,0,2,Good
2024-08-31,SKU0025,2,24,18,220,D,0,0,Good
2024-09-07,SKU0025,0,24,18,220,B,0,0,Good
2024-09-14,SKU0025,0,26,18,220,C,0,0,Good
2024-09-21,SKU0025,0,128,18,220,C,0,0,Good
2024-09-28,SKU0025,0,289,18,220,A,0,0,Good
2024-10-05,SKU0025,0,27,18,220,A,0,0,Good
2024-10-12,SKU0025,0,29,18,220,B,0,0,Good
2024-10-19,SKU0025,0,28,18,220,B,1,0,Good
2024-10-26,SKU0025,0,29,18,220,B,0,0,Good
2024-11-02,SKU0025,0,149,18,220,A,0,0,Good
2024-11-09,SKU0025,0,30,18,220,D,0,0,Good
2024-11-16,SKU0025,0,26,18,220,A,0,0,Good
2024-11-23,SKU0025,0,33,18,220,A,0,0,Good
2024-11-30,SKU0025,0,26,18,220,C,0,0,Good
2024-12-07,SKU0025,0,325,18,220,B,0,0,Good
2024-12-14,SKU0025,0,25,18,220,B,0,0,Good
2024-12-21,SKU0025,0,124,18,220,C,0,0,Good
2024-12-28,SKU0025,0,130,18,220,B,0,0,Manual Check
2025-01-04,SKU0025,0,212,18,220,B,0,0,Good
2025-01-11,SKU0025,0,163,18,220,B,0,0,Good
2025-01-18,SKU0025,0,241,18,220,D,0,0,Good
2025-01-25,SKU0025,0,303,18,220,A,0,0,Good
2025-02-01,SKU0025,0,326,18,220,C,0,0,Manual Check
2025-02-08,SKU0025,0,22,18,220,B,0,0,Good
2025-02-15,SKU0025,0,195,18,220,B,0,0,Late Update
2025-02-22,SKU0025,0,226,18,220,B,0,0,Good
2025-03-01,SKU0025,0,218,18,220,A,0,0,Good
2025-03-08,SKU0025,0,205,18,220,D,0,0,Good
2025-03-15,SKU0025,0,266,18,220,A,0,0,Manual Check
2025-03-22,SKU0025,2,276,18,220,C,0,0,Good
2025-03-29,SKU0025,0,128,18,220,D,0,0,Good
2025-04-05,SKU0025,0,185,18,220,D,0,0,Good
2025-04-12,SKU0025,0,286,18,220,D,0,0,Good
2025-04-19,SKU0025,0,182,18,220,A,0,0,Good
2025-04-26,SKU0025,0,25,18,220,D,0,0,Good
2025-05-03,SKU0025,0,134,18,220,A,0,0,Good
2025-05-10,SKU0025,0,25,18,220,C,0,0,Good
2025-05-17,SKU0025,0,148,18,220,D,0,0,Good
2025-05-24,SKU0025,0,19,18,220,D,0,0,Good
2025-05-31,SKU0025,0,23,18,220,B,0,0,Good
2025-06-07,SKU0025,0,33,18,220,C,0,0,Late Update
2025-06-14,SKU0025,0,26,18,220,B,0,0,Good
2025-06-21,SKU0025,0,21,18,220,B,0,0,Good
2025-06-28,SKU0025,0,24,18,220,D,0,0,Good
2025-07-05,SKU0025,0,25,18,220,B,0,0,Good
2025-07-12,SKU0025,0,25,18,220,B,0,0,Good
2025-07-19,SKU0025,0,198,18,220,C,0,0,Late Update
2025-07-26,SKU0025,0,29,18,220,D,0,0,Good
2025-08-02,SKU0025,0,26,18,220,A,0,0,Good
2025-08-09,SKU0025,0,26,18,220,A,0,0,Good
2025-08-16,SKU0025,0,190,18,220,A,0,0,Manual Check
2025-08-23,SKU0025,0,192,18,220,B,0,0,Good
2025-08-30,SKU0025,0,16,18,220,A,0,0,Good
2025-09-06,SKU0025,0,246,18,220,C,0,0,Good
2025-09-13,SKU0025,0,193,18,220,B,0,0,Good
2025-09-20,SKU0025,0,188,18,220,A,0,0,Good
2025-09-27,SKU0025,0,213,18,220,A,0,0,Manual Check
2025-10-04,SKU0025,0,18,18,220,C,0,0,Good
2025-10-11,SKU0025,0,320,18,220,D,0,0,Good
2025-10-18,SKU0025,0,31,18,220,C,0,0,Good
2025-10-25,SKU0025,0,173,18,220,B,0,0,Good
2025-11-01,SKU0025,0,295,18,220,D,0,0,Good
2025-11-08,SKU0025,0,167,18,220,C,0,0,Good
2025-11-15,SKU0025,0,326,18,220,A,0,0,Good
2025-11-22,SKU0025,0,158,18,220,B,0,0,Late Update
2025-11-29,SKU0025,0,289,18,220,C,0,0,Late Update
2025-12-06,SKU0025,0,18,18,220,D,0,0,Good
2025-12-13,SKU0025,0,29,18,220,A,0,0,Good
2025-12-20,SKU0025,0,196,18,220,A,0,0,Late Update
2025-12-27,SKU0025,0,29,18,220,A,0,0,Good
2024-06-01,SKU0026,258,19,17,119,C,2,10,Good
2024-06-08,SKU0026,242,15,17,119,A,2,7,Manual Check
2024-06-15,SKU0026,220,14,17,119,A,2,7,Good
2024-06-22,SKU0026,182,16,17,119,A,2,9,Good
2024-06-29,SKU0026,159,5,17,119,D,1,8,Good
2024-07-06,SKU0026,137,20,17,119,D,2,4,Good
2024-07-13,SKU0026,121,12,17,119,D,2,7,Good
2024-07-20,SKU0026,103,16,17,119,B,1,7,Manual Check
2024-07-27,SKU0026,87,9,17,119,D,0,4,Good
2024-08-03,SKU0026,71,16,17,119,D,0,2,Good
2024-08-10,SKU0026,48,198,17,119,B,0,2,Good
2024-08-17,SKU0026,53,148,17,119,A,1,2,Good
2024-08-24,SKU0026,41,8,17,119,D,0,3,Good
2024-08-31,SKU0026,31,99,17,119,B,1,0,Good
2024-09-07,SKU0026,15,15,17,119,C,0,0,Good
2024-09-14,SKU0026,0,183,17,119,C,0,0,Good
2024-09-21,SKU0026,0,154,17,119,D,0,0,Good
2024-09-28,SKU0026,0,10,17,119,B,0,0,Good
2024-10-05,SKU0026,0,149,17,119,D,0,0,Good
2024-10-12,SKU0026,0,78,17,119,D,0,0,Good
2024-10-19,SKU0026,0,101,17,119,B,0,0,Late Update
2024-10-26,SKU0026,0,69,17,119,A,0,0,Good
2024-11-02,SKU0026,0,188,17,119,B,0,0,Good
2024-11-09,SKU0026,0,111,17,119,B,0,0,Good
2024-11-16,SKU0026,0,20,17,119,D,0,0,Good
2024-11-23,SKU0026,0,165,17,119,D,0,0,Good
2024-11-30,SKU0026,0,17,17,119,A,0,0,Good
2024-12-07,SKU0026,0,149,17,119,A,0,0,Good
2024-12-14,SKU0026,0,13,17,119,A,0,0,Manual Check
2024-12-21,SKU0026,1,22,17,119,B,0,0,Good
2024-12-28,SKU0026,0,166,17,119,C,0,1,Good
2025-01-04,SKU0026,1,133,17,119,B,0,0,Good
2025-01-11,SKU0026,0,139,17,119,D,1,0,Good
2025-01-18,SKU0026,0,18,17,119,A,0,0,Good
2025-01-25,SKU0026,2,193,17,119,B,0,0,Good
2025-02-01,SKU0026,4,193,17,119,A,0,0,Good
2025-02-08,SKU0026,7,81,17,119,C,0,0,Good
2025-02-15,SKU0026,0,8,17,119,A,0,0,Good
2025-02-22,SKU0026,0,18,17,119,C,0,0,Good
2025-03-01,SKU0026,0,174,17,119,A,0,0,Good
2025-03-08,SKU0026,0,150,17,119,C,0,0,Good
2025-03-15,SKU0026,0,13,17,119,C,0,0,Good
2025-03-22,SKU0026,0,101,17,119,B,0,0,Good
2025-03-29,SKU0026,3,83,17,119,C,0,0,Good
2025-04-05,SKU0026,0,9,17,119,B,0,0,Manual Check
2025-04-12,SKU0026,0,92,17,119,D,0,0,Good
2025-04-19,SKU0026,0,95,17,119,D,0,0,Good
2025-04-26,SKU0026,0,13,17,119,B,0,0,Good
2025-05-03,SKU0026,0,157,17,119,A,0,0,Good
2025-05-10,SKU0026,0,188,17,119,A,0,0,Good
2025-05-17,SKU0026,0,13,17,119,C,0,0,Good
2025-05-24,SKU0026,0,126,17,119,A,0,0,Good
2025-05-31,SKU0026,0,66,17,119,B,0,0,Good
2025-06-07,SKU0026,0,19,17,119,A,0,0,Good
2025-06-14,SKU0026,0,18,17,119,C,0,0,Good
2025-06-21,SKU0026,0,5,17,119,D,0,0,Good
2025-06-28,SKU0026,0,177,17,119,C,0,0,Good
2025-07-05,SKU0026,0,16,17,119,C,0,0,Manual Check
2025-07-12,SKU0026,0,140,17,119,D,0,0,Good
2025-07-19,SKU0026,0,14,17,119,A,0,0,Good
2025-07-26,SKU0026,0,16,17,119,C,0,0,Late Update
2025-08-02,SKU0026,0,145,17,119,B,0,0,Good
2025-08-09,SKU0026,0,10,17,119,C,0,0,Good
2025-08-16,SKU0026,0,16,17,119,B,0,0,Good
2025-08-23,SKU0026,0,18,17,119,A,0,0,Good
2025-08-30,SKU0026,0,11,17,119,D,0,0,Good
2025-09-06,SKU0026,0,16,17,119,C,0,0,Good
2025-09-13,SKU0026,0,115,17,119,D,0,0,Good
2025-09-20,SKU0026,0,104,17,119,C,0,0,Manual Check
2025-09-27,SKU0026,0,77,17,119,D,0,0,Good
2025-10-04,SKU0026,0,6,17,119,C,0,0,Manual Check
2025-10-11,SKU0026,0,16,17,119,A,0,0,Good
2025-10-18,SKU0026,0,178,17,119,C,0,0,Late Update
2025-10-25,SKU0026,0,155,17,119,C,0,0,Good
2025-11-01,SKU0026,0,15,17,119,A,0,0,Manual Check
2025-11-08,SKU0026,0,74,17,119,B,0,0,Good
2025-11-15,SKU0026,0,15,17,119,C,0,0,Good
2025-11-22,SKU0026,0,173,17,119,A,0,0,Good
2025-11-29,SKU0026,0,16,17,119,C,0,0,Manual Check
2025-12-06,SKU0026,0,143,17,119,C,0,0,Good
2025-12-13,SKU0026,0,184,17,119,B,0,0,Good
2025-12-20,SKU0026,0,15,17,119,D,0,0,Good
2025-12-27,SKU0026,0,127,17,119,C,0,1,Good
2024-06-01,SKU0027,17,2,11,16,C,0,0,Good
2024-06-08,SKU0027,17,1,11,16,D,0,4,Good
2024-06-15,SKU0027,6,38,11,16,C,0,0,Good
2024-06-22,SKU0027,2,31,11,16,A,0,0,Good
2024-06-29,SKU0027,0,24,11,16,B,0,0,Good
2024-07-06,SKU0027,1,15,11,16,C,0,0,Good
2024-07-13,SKU0027,0,37,11,16,D,0,0,Good
2024-07-20,SKU0027,0,14,11,16,B,0,0,Good
2024-07-27,SKU0027,0,28,11,16,C,0,0,Good
2024-08-03,SKU0027,2,1,11,16,C,0,0,Good
2024-08-10,SKU0027,0,26,11,16,D,0,0,Good
2024-08-17,SKU0027,5,30,11,16,B,0,0,Good
2024-08-24,SKU0027,9,40,11,16,D,0,3,Good
2024-08-31,SKU0027,10,20,11,16,B,0,0,Good
2024-09-07,SKU0027,12,24,11,16,B,0,0,Good
2024-09-14,SKU0027,12,5,11,16,B,0,0,Good
2024-09-21,SKU0027,15,36,11,16,D,0,0,Good
2024-09-28,SKU0027,10,2,11,16,D,0,0,Manual Check
2024-10-05,SKU0027,11,24,11,16,A,0,0,Good
2024-10-12,SKU0027,9,23,11,16,B,0,0,Good
2024-10-19,SKU0027,4,4,11,16,B,0,0,Good
2024-10-26,SKU0027,3,1,11,16,B,0,0,Good
2024-11-02,SKU0027,0,39,11,16,C,0,0,Good
2024-11-09,SKU0027,0,3,11,16,D,0,0,Good
2024-11-16,SKU0027,0,0,11,16,D,0,0,Manual Check
2024-11-23,SKU0027,0,2,11,16,A,0,0,Good
2024-11-30,SKU0027,0,2,11,16,A,0,0,Good
2024-12-07,SKU0027,0,3,11,16,C,0,0,Good
2024-12-14,SKU0027,0,2,11,16,C,0,0,Good
2024-12-21,SKU0027,1,2,11,16,A,0,0,Good
2024-12-28,SKU0027,1,34,11,16,C,0,0,Good
2025-01-04,SKU0027,0,4,11,16,C,0,0,Good
2025-01-11,SKU0027,1,14,11,16,A,0,0,Good
2025-01-18,SKU0027,1,7,11,16,C,0,0,Good
2025-01-25,SKU0027,1,2,11,16,D,0,0,Late Update
2025-02-01,SKU0027,2,1,11,16,B,0,0,Good
2025-02-08,SKU0027,3,16,11,16,C,0,0,Good
2025-02-15,SKU0027,3,35,11,16,D,0,0,Manual Check
2025-02-22,SKU0027,4,29,11,16,D,0,0,Good
2025-03-01,SKU0027,8,1,11,16,A,0,1,Good
2025-03-08,SKU0027,9,1,11,16,B,0,0,Good
2025-03-15,SKU0027,13,19,11,16,D,0,1,Good
2025-03-22,SKU0027,15,24,11,16,C,0,0,Good
2025-03-29,SKU0027,16,1,11,16,A,1,0,Good
2025-04-05,SKU0027,9,18,11,16,C,1,0,Good
2025-04-12,SKU0027,5,2,11,16,B,0,0,Good
2025-04-19,SKU0027,4,5,11,16,A,0,0,Manual Check
2025-04-26,SKU0027,6,28,11,16,D,0,0,Good
2025-05-03,SKU0027,12,2,11,16,A,0,0,Good
2025-05-10,SKU0027,18,2,11,16,B,1,3,Good
2025-05-17,SKU0027,20,2,11,16,D,1,0,Good
2025-05-24,SKU0027,22,4,11,16,A,0,2,Good
2025-05-31,SKU0027,29,1,11,16,C,0,0,Good
2025-06-07,SKU0027,28,3,11,16,C,0,1,Good
2025-06-14,SKU0027,26,4,11,16,D,0,3,Good
2025-06-21,SKU0027,22,4,11,16,C,0,0,Good
2025-06-28,SKU0027,22,5,11,16,A,0,2,Good
2025-07-05,SKU0027,11,5,11,16,C,0,1,Good
2025-07-12,SKU0027,4,14,11,16,B,0,1,Late Update
2025-07-19,SKU0027,5,5,11,16,B,0,0,Good
2025-07-26,SKU0027,0,19,11,16,D,0,0,Late Update
2025-08-02,SKU0027,0,3,11,16,D,0,0,Good
2025-08-09,SKU0027,2,21,11,16,C,0,0,Late Update
2025-08-16,SKU0027,5,35,11,16,A,1,1,Good
2025-08-23,SKU0027,6,25,11,16,A,0,0,Late Update
2025-08-30,SKU0027,6,33,11,16,D,0,0,Good
2025-09-06,SKU0027,7,2,11,16,C,0,1,Manual Check
2025-09-13,SKU0027,3,1,11,16,B,0,0,Late Update
2025-09-20,SKU0027,5,3,11,16,D,0,0,Good
2025-09-27,SKU0027,6,4,11,16,D,0,2,Good
2025-10-04,SKU0027,6,18,11,16,B,0,0,Good
2025-10-11,SKU0027,2,3,11,16,D,0,0,Good
2025-10-18,SKU0027,0,28,11,16,D,0,0,Good
2025-10-25,SKU0027,0,38,11,16,C,0,0,Good
2025-11-01,SKU0027,0,28,11,16,A,0,0,Good
2025-11-08,SKU0027,3,30,11,16,D,0,0,Good
2025-11-15,SKU0027,6,2,11,16,A,0,1,Late Update
2025-11-22,SKU0027,2,2,11,16,B,0,0,Good
2025-11-29,SKU0027,3,31,11,16,C,0,1,Good
2025-12-06,SKU0027,0,2,11,16,A,0,0,Good
2025-12-13,SKU0027,3,2,11,16,A,0,0,Good
2025-12-20,SKU0027,5,2,11,16,D,0,0,Good
2025-12-27,SKU0027,7,19,11,16,D,0,0,Good
2024-06-01,SKU0028,377,26,19,248,C,3,18,Good
2024-06-08,SKU0028,401,32,19,248,A,2,22,Good
2024-06-15,SKU0028,426,27,19,248,D,1,17,Late Update
2024-06-22,SKU0028,450,34,19,248,C,4,24,Good
2024-06-29,SKU0028,477,26,19,248,A,3,26,Good
2024-07-06,SKU0028,502,20,19,248,A,5,21,Good
2024-07-13,SKU0028,524,35,19,248,B,7,26,Manual Check
2024-07-20,SKU0028,546,32,19,248,D,5,29,Good
2024-07-27,SKU0028,567,27,19,248,C,4,24,Manual Check
2024-08-03,SKU0028,592,30,19,248,C,9,27,Good
2024-08-10,SKU0028,624,23,19,248,A,10,23,Good
2024-08-17,SKU0028,659,21,19,248,A,7,31,Good
2024-08-24,SKU0028,684,35,19,248,D,6,29,Good
2024-08-31,SKU0028,711,20,19,248,D,4,33,Good
2024-09-07,SKU0028,729,35,19,248,D,9,31,Good
2024-09-14,SKU0028,762,18,19,248,C,6,44,Good
2024-09-21,SKU0028,790,29,19,248,D,6,37,Good
2024-09-28,SKU0028,822,23,19,248,C,4,28,Good
2024-10-05,SKU0028,850,25,19,248,A,6,49,Good
2024-10-12,SKU0028,886,28,19,248,B,7,37,Good
2024-10-19,SKU0028,910,24,19,248,C,5,34,Good
2024-10-26,SKU0028,926,27,19,248,B,3,44,Good
2024-11-02,SKU0028,948,29,19,248,A,7,47,Good
2024-11-09,SKU0028,974,30,19,248,B,9,52,Good
2024-11-16,SKU0028,1005,24,19,248,A,13,45,Good
2024-11-23,SKU0028,1036,28,19,248,D,8,49,Good
2024-11-30,SKU0028,1008,28,19,248,C,9,42,Good
2024-12-07,SKU0028,999,26,19,248,A,8,44,Good
2024-12-14,SKU0028,999,25,19,248,B,9,38,Good
2024-12-21,SKU0028,989,31,19,248,C,9,50,Good
2024-12-28,SKU0028,981,22,19,248,B,8,42,Good
2025-01-04,SKU0028,953,29,19,248,C,4,54,Manual Check
2025-01-11,SKU0028,937,28,19,248,D,7,38,Good
2025-01-18,SKU0028,923,31,19,248,A,7,31,Good
2025-01-25,SKU0028,912,19,19,248,A,9,40,Good
2025-02-01,SKU0028,896,23,19,248,D,7,43,Good
2025-02-08,SKU0028,875,24,19,248,A,6,38,Manual Check
2025-02-15,SKU0028,865,20,19,248,D,9,42,Good
2025-02-22,SKU0028,856,17,19,248,C,5,41,Good
2025-03-01,SKU0028,851,28,19,248,D,6,48,Late Update
2025-03-08,SKU0028,822,26,19,248,C,6,28,Good
2025-03-15,SKU0028,809,32,19,248,B,8,36,Good
2025-03-22,SKU0028,809,35,19,248,D,6,29,Good
2025-03-29,SKU0028,791,25,19,248,A,6,39,Good
2025-04-05,SKU0028,763,29,19,248,C,5,39,Good
